id;nome;siglaPartido;siglaUf;idLegislatura;email;uriPartido
160635;Ruy Carneiro;PSC;PB;57;dep.ruycarneiro@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
160635;Ruy Carneiro;PODE;PB;57;dep.ruycarneiro@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
204535;Sâmia Bomfim;PSOL;SP;57;dep.samiabomfim@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
233598;Samuel dos Santos;PSC;GO;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
233598;Samuel dos Santos;PODE;GO;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
233598;Samuel Santos;PSC;GO;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
233598;Samuel Santos;PODE;GO;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
220631;Samuel Viana;PL;MG;57;dep.samuelviana@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
220631;Samuel Viana;REPUBLICANOS;MG;57;dep.samuelviana@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
204416;Sanderson;PL;RS;57;dep.sanderson@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
160621;Sandro Alex;PSD;PR;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
204387;Sargento Fahur;PSD;PR;57;dep.sargentofahur@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
204387;Sargento Fahur;PL;PR;57;dep.sargentofahur@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220621;Sargento Gonçalves;PL;RN;57;dep.sargentogoncalves@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220618;Sargento Portugal;PODE;RJ;57;dep.sargentoportugal@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
220713;Saullo Vianna;UNIÃO;AM;57;dep.saullovianna@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
220713;Saullo Vianna;MDB;AM;57;dep.saullovianna@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
226837;Saulo Pedroso;PSD;SP;57;dep.saulopedroso@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
73808;Sérgio Brito;PSD;BA;57;dep.sergiobrito@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
77003;Sergio Santos Rodrigues;PODE;MG;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
178933;Sergio Souza;MDB;PR;57;dep.sergiosouza@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
204557;Sidney Leite;PSD;AM;57;dep.sidneyleite@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
74356;Silas Câmara;REPUBLICANOS;AM;57;dep.silascamara@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
204360;Silvia Cristina;PL;RO;57;dep.silviacristina@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
204360;Silvia Cristina;PP;RO;57;dep.silviacristina@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
220579;Silvia Waiãpi;PL;AP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
227310;Silvio Antonio;PL;MA;57;dep.silvioantonio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
204425;Silvio Costa Filho;REPUBLICANOS;PE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
220569;Silvye Alves;UNIÃO;GO;57;dep.silvyealves@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220651;Simone Marquetto;MDB;SP;57;dep.simonemarquetto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
104552;Socorro Neri;PP;AC;57;dep.socorroneri@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
222565;Soldado Noelio;UNIÃO;CE;57;dep.soldadonoelio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220643;Sônia Guajajara;PSOL;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
220575;Sonize Barbosa;PL;AP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
178946;Soraya Santos;PL;RJ;57;dep.sorayasantos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
178947;Sóstenes Cavalcante;PL;RJ;57;dep.sostenescavalcante@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
92776;Stefano Aguiar;PSD;MG;57;dep.stefanoaguiar@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
204534;Tabata Amaral;PSB;SP;57;dep.tabataamaral@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
230177;Tadeu Oliveira;PL;CE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220682;Tadeu Veneri;PT;PR;57;dep.tadeuveneri@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
204464;Talíria Petrone;PSOL;RJ;57;dep.taliriapetrone@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
220598;Tarcísio Motta;PSOL;RJ;57;dep.tarcisiomotta@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
220552;Tenente Coronel Zucco;REPUBLICANOS;RS;57;dep.zucco@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220552;Tenente Coronel Zucco;PL;RS;57;dep.zucco@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220560;Thiago de Joaldo;PP;SE;57;dep.thiagodejoaldo@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
220597;Thiago Flores;MDB;RO;57;dep.thiagoflores@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
220597;Thiago Flores;REPUBLICANOS;RO;57;dep.thiagoflores@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
143084;Tiago Dimas;PODE;TO;57;dep.tiagodimas@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
220684;Tião Medeiros;PP;PR;57;dep.tiaomedeiros@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
160976;Tiririca;PL;SP;57;dep.tiririca@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
160976;Tiririca;PSD;SP;57;dep.tiririca@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
178934;Toninho Wandscheer;PROS;PR;57;dep.toninhowandscheer@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
178934;Toninho Wandscheer;PP;PR;57;dep.toninhowandscheer@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
157130;Túlio Gadêlha;REDE;PE;57;dep.tuliogadelha@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36886
223398;Ulisses Guimarães;MDB;MG;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
160610;Valmir Assunção;PT;BA;57;dep.valmirassuncao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74376;Vander Loubet;PT;MS;57;dep.vanderloubet@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
234673;Vanderlan Alves;UNIÃO;CE;57;dep.vanderlanalves@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
234673;Vanderlan Alves;REPUBLICANOS;CE;57;dep.vanderlanalves@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
204396;Vermelho;PL;PR;57;dep.vermelho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
204396;Vermelho;PP;PR;57;dep.vermelho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
74283;Vicentinho;PT;SP;57;dep.vicentinho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
137070;Vicentinho Júnior;PP;TO;57;dep.vicentinhojunior@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
137070;Vicentinho Júnior;PSDB;TO;57;dep.vicentinhojunior@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
141555;Vinicius Carvalho;REPUBLICANOS;SP;57;dep.viniciuscarvalho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
160591;Vinicius Gurgel;PL;AP;57;dep.viniciusgurgel@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
178992;Vitor Lippi;PSDB;SP;57;dep.vitorlippi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
178992;Vitor Lippi;PSD;SP;57;dep.vitorlippi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
91228;Waldemar Oliveira;AVANTE;PE;57;dep.waldemaroliveira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36898
160569;Waldenor Pereira;PT;BA;57;dep.waldenorpereira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
220601;Washington Quaquá;PT;RJ;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
160518;Weliton Prado;PROS;MG;57;dep.welitonprado@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37904
160518;Weliton Prado;SOLIDARIEDADE;MG;57;dep.welitonprado@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37904
74043;Wellington Roberto;PL;PB;57;dep.wellingtonroberto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
224333;Welter;PT;PR;57;dep.welter@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74044;Wilson Santiago;REPUBLICANOS;PB;57;dep.wilsonsantiago@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
182146;Wolmer Araújo;PATRIOTA;MA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37904
182146;Wolmer Araújo;SOLIDARIEDADE;MA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37904
220564;Yandra Moura;UNIÃO;SE;57;dep.yandramoura@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220660;Yury do Paredão;PL;CE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
220660;Yury do Paredão;S.PART.;CE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
220660;Yury do Paredão;MDB;CE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
230768;Zé Adriano;PP;AC;57;dep.zeadriano@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
220536;Zé Haroldo Cathedral;PSD;RR;57;dep.zeharoldocathedral@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
204559;Zé Neto;PT;BA;57;dep.zeneto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
160632;Zé Silva;SOLIDARIEDADE;MG;57;dep.zesilva@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37904
220558;Zé Trovão;PL;SC;57;dep.zetrovao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
204517;Zé Vitor;PL;MG;57;dep.zevitor@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
160592;Zeca Dirceu;PT;PR;57;dep.zecadirceu@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
220592;Zezinho Barbary;PP;AC;57;dep.zezinhobarbary@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
220552;Zucco;REPUBLICANOS;RS;57;dep.zucco@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220552;Zucco;PL;RS;57;dep.zucco@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
